Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1670725|6101ecd720c7bc66345c74e2|Zr12H4CCl36O|mp-1100795|ZrCl3|*OHCH3|C1 H4 O1|-2.630|2|-1|1|0.123
random1773041|6101ece536aed9599e829f4f|H4Os48CO|mp-49|Os|*OHCH3|C1 H4 O1|-2.669|1|1|0|0.250
random2260482|6101ece7a7c2f2b7f339cca1|Sr24H4Pt12Au12CO|mp-862747|Sr2PtAu|*OHCH3|C1 H4 O1|-1.953|1|1|1|0.125
random2247827|6101eceda7c2f2b7f339cce0|Tl12Co24H4CSe24O|mp-4475|Tl(CoSe)2|*OHCH3|C1 H4 O1|-2.416|2|1|1|0.042
random2261979|6101ecf1a7c2f2b7f339cd03|Hf8Zn16Ga8H4CO|mp-1224173|HfZn2Ga|*OHCH3|C1 H4 O1|-2.283|1|0|0|0.250
random468832|6101ecfb36aed9599e82a022|Ti24Ag8H4CS48O|mp-1217143|Ti3AgS6|*OHCH3|C1 H4 O1|-1.666|1|0|1|0.130
random1087566|6101ed0836aed9599e82a093|Y32In32H4CO|mp-22704|YIn|*OHCH3|C1 H4 O1|-1.561|2|1|1|0.125
random1566176|6101ed0b36aed9599e82a0a6|Ti144H4CS72O|mp-616559|Ti2S|*OHCH3|C1 H4 O1|-2.255|0|2|1|0.134
random1624098|6101ed0f20c7bc66345c76d8|Sc12Ga12H4Rh24CO|mp-867928|ScGaRh2|*OHCH3|C1 H4 O1|-1.546|1|1|1|0.125
random1309962|6101ed16a7c2f2b7f339ce18|Cu32H4CS16O|mp-1225993|Cu2S|*OHCH3|C1 H4 O1|-1.610|1|0|1|0.018
random2418620|6101ed1736aed9599e82a11a|Ta40Ga24H4CO|mp-30668|Ta5Ga3|*OHCH3|C1 H4 O1|-2.709|1|1|0|0.053
random894630|6101ed1936aed9599e82a124|V48H4Ir16CO|mp-2006|V3Ir|*OHCH3|C1 H4 O1|-2.283|2|1|1|0.031
random1872683|6101ed2c36aed9599e82a1bd|Hf24Mn24P24H4CO|mp-1212189|HfMnP|*OHCH3|C1 H4 O1|-2.337|1|1|1|0.167
random1080365|6101ed3136aed9599e82a1e9|Al48H4CS72O|mp-1079029|Al2S3|*OHCH3|C1 H4 O1|-0.864|1|0|-1|0.069
random2312142|6101ed41a7c2f2b7f339cf8e|Ta48H28CO|mp-632311|Ta2H|*OHCH3|C1 H4 O1|-3.533|1|1|0|0.125
random1590096|6101ed4a20c7bc66345c7898|Ti24H4Pd24CO|mp-1056985|TiPd|*OHCH3|C1 H4 O1|-2.227|1|1|1|0.083
random1334456|6101ed4d20c7bc66345c78ad|H4Pd64CS16O|mp-7819|Pd4S|*OHCH3|C1 H4 O1|-1.600|2|1|1|0.070
random1901995|6101ed58a7c2f2b7f339d04c|Nb72Al18Ge6H4CO|mp-1220748|Nb12Al3Ge|*OHCH3|C1 H4 O1|-2.428|1|0|2|0.042
random573056|6101ed5c36aed9599e82a34e|H4Ru18Rh54CO|mp-974335|RuRh3|*OHCH3|C1 H4 O1|-1.585|1|0|0|0.250
random610851|6101ed83a7c2f2b7f339d17d|Nb12H4Pd24CO|mp-1018151|NbPd2|*OHCH3|C1 H4 O1|-1.665|2|1|2|0.042
random840226|6101ed8536aed9599e82a4e3|Ti48H88CO|mp-1101754|Ti4H7|*OHCH3|C1 H4 O1|-1.619|2|1|0|0.040
random1669322|6101ed87a7c2f2b7f339d1a7|K20H4CCl20O|mp-23289|KCl|*OHCH3|C1 H4 O1|-2.059|2|2|1|0.050
random1655344|6101f067a7c2f2b7f339d268|Na24Tl12Bi12H4CO|mp-864898|Na2TlBi|*OHCH3|C1 H4 O1|-2.606|1|1|1|0.125
random1647840|6101f071a7c2f2b7f339d2bf|Y16Zn16H4Pd32CO|mp-1187874|YZnPd2|*OHCH3|C1 H4 O1|-1.598|2|1|1|0.062
random1624031|6101f075a7c2f2b7f339d2e1|Mn80Si48H4CO|mp-1111|Mn5Si3|*OHCH3|C1 H4 O1|-2.686|1|1|0|0.161
random671925|6101f08836aed9599e82a73e|Rb24Bi8H4CO|mp-23304|Rb3Bi|*OHCH3|C1 H4 O1|-1.802|1|1|0|0.125
random1899130|6102fd8136aed9599e82ab61|V12H4CS24O|mp-1178763|VS2|*OHCH3|C1 H4 O1|-1.563|2|0|1|0.250
random840236|6102fd8436aed9599e82ab7f|Ge48H4Ru32CO|mp-706531|Ge3Ru2|*OHCH3|C1 H4 O1|-1.327|1|1|2|0.112
random531722|6102fd8c28bda86bd29039ad|Ti12Cr24H4CS48O|mp-1078058|Ti(CrS2)2|*OHCH3|C1 H4 O1|-1.674|1|2|-2|0.053
random1531508|6102fd9828bda86bd2903a3e|Sr16Bi8H4CO|mp-29619|Sr2Bi|*OHCH3|C1 H4 O1|-2.136|1|0|1|0.068
random2457292|6102fda48755c713dfa9c850|Ta32Mo16H4W16CO|mp-1186763|Ta2MoW|*OHCH3|C1 H4 O1|-1.810|1|1|0|0.125
random2186860|6102fe438755c713dfa9c8a9|Cu48H4Ru16CO|mp-1184026|Cu3Ru|*OHCH3|C1 H4 O1|-1.562|1|0|0|0.500
random1504368|6102fe548755c713dfa9c945|Hf36Sn72H4CO|mp-1079810|HfSn2|*OHCH3|C1 H4 O1|-1.581|2|1|0|0.027
random1627476|6102fe5d28bda86bd2903be1|Nb6H4W18CS48O|mp-1220455|NbW3S8|*OHCH3|C1 H4 O1|-0.511|1|1|2|0.217
random2473281|6102ff0428bda86bd2903d28|Ca24Hg16H4CO|mp-11288|Ca3Hg2|*OHCH3|C1 H4 O1|-1.867|1|1|0|0.048
random461861|61030ac55fd66b1c243e8dc9|Ti24H4Rh24CO|mp-2583|TiRh|*OHCH3|C1 H4 O1|-1.650|1|1|1|0.083
random1319406|61030ac628bda86bd2903e76|Ta16Al16Fe32H4CO|mp-867249|TaAlFe2|*OHCH3|C1 H4 O1|-1.597|2|1|1|0.062
random1659156|615f5ea4f2a9cc00fac22499|Mo27H4W9CS72O|mp-1027569|Mo3WS8|*OHCH3|C1 H4 O1|-2.378|1|0|2|0.397
random1225531|615f5ea8f2a9cc00fac224de|Co16Tc48H4CO|mp-865733|CoTc3|*OHCH3|C1 H4 O1|-2.003|1|0|0|0
random2290482|615f5ea9f2a9cc00fac224e1|Hf16H4Pd48CO|mp-1007656|HfPd3|*OHCH3|C1 H4 O1|-1.618|1|1|0|0.125
random1769445|615f5eadabef87e48c0b1b9b|Nb12Sb12H4Ru12CO|mp-505297|NbSbRu|*OHCH3|C1 H4 O1|-1.591|1|1|1|0.083
random1292077|615f66c7abef87e48c0b1c03|Sc80Ga48H4CO|mp-1179520|Sc5Ga3|*OHCH3|C1 H4 O1|-5.235|2|1|0|0
random1650518|615f66cbabef87e48c0b1c43|Zn72H4Pt24CO|mp-865355|Zn3Pt|*OHCH3|C1 H4 O1|-1.624|2|0|1|0.062
random1366553|615f66cbf2a9cc00fac225ba|Mo18H4W9CS54O|mp-1025922|Mo2WS6|*OHCH3|C1 H4 O1|-2.688|1|0|0|0.667
random1013719|615f66dbf2a9cc00fac226db|Nb72H4C61O|mp-2760|Nb6C5|*OHCH3|C1 H4 O1|-1.529|1|1|-1|0.134
random1444502|615f66e5f2a9cc00fac22796|Sc16Zn48H4CO|mp-973143|ScZn3|*OHCH3|C1 H4 O1|-2.864|1|0|0|0.125
random1894702|615f66eeabef87e48c0b1ec0|Ta36Si36Ni36H4CO|mp-1208557|TaSiNi|*OHCH3|C1 H4 O1|-1.625|0|1|2|0.090
random2258021|615f66efabef87e48c0b1ecc|Sr8In34H4Au30CO|mp-1218804|Sr4In17Au15|*OHCH3|C1 H4 O1|-2.137|1|1|1|0.175
random1921030|615f66f2f2a9cc00fac2287e|H4Pt72W24CO|mp-862798|Pt3W|*OHCH3|C1 H4 O1|-2.036|2|0|1|0.062
random1307561|615f66f7abef87e48c0b1f5f|Zr24Al24Fe24H4CO|mp-1215340|ZrAlFe|*OHCH3|C1 H4 O1|-2.421|0|2|1|0.131
random1982972|615f66f8abef87e48c0b1f68|K32Sn8H4CSe32O|mp-18132|K4SnSe4|*OHCH3|C1 H4 O1|-2.267|1|1|0|0.195
random1521241|615f66faabef87e48c0b1f87|Co42Ge24H4CO|mp-1226096|Co7Ge4|*OHCH3|C1 H4 O1|-1.576|2|1|0|0.278
random574007|615f66fdabef87e48c0b1fba|Sc36Al36H4CO|mp-331|ScAl|*OHCH3|C1 H4 O1|-4.704|2|1|0|0.083
random934543|615f6703abef87e48c0b2028|Co36Si72H4CO|mp-2379|CoSi2|*OHCH3|C1 H4 O1|-2.415|1|0|0|0.125
random509971|615f6704abef87e48c0b203d|Ca32Si96H4CO|mp-1205346|CaSi3|*OHCH3|C1 H4 O1|-3.409|0|0|1|0.139
random1370980|615f6707f2a9cc00fac2292a|Ca40Ga16As48H4CO|mp-17558|Ca5(GaAs3)2|*OHCH3|C1 H4 O1|-3.616|0|1|1|0.068
random986567|615f670ef2a9cc00fac2296b|Zr60Sn39H4CO|mp-1216300|Zr20Sn13|*OHCH3|C1 H4 O1|-1.593|1|1|2|0.157
random2185720|615f671dabef87e48c0b21e1|Zr24Re48H4CO|mp-12109|ZrRe2|*OHCH3|C1 H4 O1|-2.341|2|1|1|0.051
random2079207|615f6728f2a9cc00fac22a55|Sr4Al8Ge8H4CO|mp-1070483|Sr(AlGe)2|*OHCH3|C1 H4 O1|-2.026|0|0|1|0.500
random1441101|615f672fabef87e48c0b2321|H4Ir16Ru48CO|mp-862620|IrRu3|*OHCH3|C1 H4 O1|-2.415|1|0|2|0.250
random764501|615f673babef87e48c0b23fd|Si36H4C37O|mp-7140|SiC|*OHCH3|C1 H4 O1|-1.427|1|0|2|0.125
random318569|615f673ef2a9cc00fac22b11|K12Al4H28CO|mp-24034|K3AlH6|*OHCH3|C1 H4 O1|-1.792|1|1|-1|0.123
random999718|615f674eabef87e48c0b254f|Sr16P48H4CO|mp-11108|SrP3|*OHCH3|C1 H4 O1|-2.152|1|1|2|0
random1937581|615f6753f2a9cc00fac22bc9|Ga20As20H4CO|mp-2534|GaAs|*OHCH3|C1 H4 O1|-1.585|2|2|1|0.075
random454765|615f6760abef87e48c0b2693|Mn16H4Os48CO|mp-1186060|MnOs3|*OHCH3|C1 H4 O1|-2.507|1|1|0|0.122
random1211095|615f6761abef87e48c0b26a2|Ca24Cd12Ga12H4CO|mp-1183448|Ca2CdGa|*OHCH3|C1 H4 O1|-2.046|1|1|1|0.042
random1404785|615f676aabef87e48c0b2717|H4W54C55O|mp-1894|WC|*OHCH3|C1 H4 O1|-2.100|2|0|1|0.139
random888802|6162648df2a9cc00fac22c25|Si81H4C82O|mp-570690|SiC|*OHCH3|C1 H4 O1|-3.040|1|0|-2|0.583
random2049764|61626495abef87e48c0b27dd|Nb48Sb16H4CO|mp-2053|Nb3Sb|*OHCH3|C1 H4 O1|-2.353|1|1|0|0.063
random1550037|616264a0f2a9cc00fac22d39|V18H4CS36O|mp-1013526|VS2|*OHCH3|C1 H4 O1|-2.621|2|1|1|0.043
random729121|616264a3f2a9cc00fac22d69|Nb48H4CS48O|mp-647|NbS|*OHCH3|C1 H4 O1|-1.048|1|1|1|0.063
random1207002|616264afabef87e48c0b2979|Al136Mo32H4CO|mp-570651|Al17Mo4|*OHCH3|C1 H4 O1|-3.375|0|1|1|0.132
random1730869|616264b9abef87e48c0b2a2c|Zn54H4CS54O|mp-555280|ZnS|*OHCH3|C1 H4 O1|-4.620|1|0|-2|0.625
random2065099|616264d0abef87e48c0b2a7f|V40H4CS64O|mp-690772|V5S8|*OHCH3|C1 H4 O1|-2.691|1|1|0|0.078
random2156086|616264deabef87e48c0b2b24|Si96H4Rh72CO|mp-540791|Si4Rh3|*OHCH3|C1 H4 O1|-1.734|0|1|1|0.227
random1826046|616264e2abef87e48c0b2b5a|Ge36H4Pt72CO|mp-20061|GePt2|*OHCH3|C1 H4 O1|-3.380|2|-1|2|0.440
random1342765|61626854b5e80ff54a155d7a|Ag48H4CCl48O|mp-570687|AgCl|*OHCH3|C1 H4 O1|-1.774|2|1|-1|0.167
random720451|61626855abef87e48c0b2cba|Ca40H4Au32CO|mp-571264|Ca5Au4|*OHCH3|C1 H4 O1|-2.045|2|1|2|0.030
random1226490|61626857b5e80ff54a155dad|Y36Ga24Ni72H4CO|mp-1191954|Y3(GaNi3)2|*OHCH3|C1 H4 O1|-2.227|2|1|0|0.077
random2013699|61626875abef87e48c0b2d4c|Hg27H4Pb108CO|mp-1224108|HgPb4|*OHCH3|C1 H4 O1|-1.626|2|1|-1|0.632
random928479|61626881abef87e48c0b2e15|Cu16Te32H4CO|mp-1207193|CuTe2|*OHCH3|C1 H4 O1|-1.530|1|1|1|0.250
random1882098|61626883b5e80ff54a155ea9|Ca48Tl16H4CO|mp-984744|Ca3Tl|*OHCH3|C1 H4 O1|-2.146|1|0|0|0.500
random826794|616268a7abef87e48c0b2f6c|Sc32Ga128Ni16H4CO|mp-1208973|Sc2Ga8Ni|*OHCH3|C1 H4 O1|-2.357|2|2|1|0.016
random2019413|616268a8abef87e48c0b2f79|Cs24Ca16H4CCl56O|mp-1213703|Cs3Ca2Cl7|*OHCH3|C1 H4 O1|-2.794|1|0|2|0.153
random2159941|616268b6b5e80ff54a156086|K32H4CSe80O|mp-18609|K2Se5|*OHCH3|C1 H4 O1|-1.257|0|1|1|0.116
random531273|616268c6abef87e48c0b30c1|Cs64Sb32H4CO|mp-1191118|Cs2Sb|*OHCH3|C1 H4 O1|-2.016|2|1|2|0.093
random1756593|616268d1b5e80ff54a156143|Ta24H4Pd48CO|mp-30835|TaPd2|*OHCH3|C1 H4 O1|-2.220|2|1|1|0.250
random1584170|616268ddb5e80ff54a156190|Ga16H4Pt48CO|mp-862621|GaPt3|*OHCH3|C1 H4 O1|-1.732|1|1|0|0.018
random1298027|616268deabef87e48c0b313e|Ga120H4Pt24CO|mp-1199016|Ga5Pt|*OHCH3|C1 H4 O1|-1.734|2|2|1|0.066
random1966456|616268edb5e80ff54a156220|H4Rh24CSe36O|mp-1105666|Rh2Se3|*OHCH3|C1 H4 O1|-1.727|1|1|1|0.063
random1496622|616268efb5e80ff54a15624a|Zr32Ni64Sb32H4CO|mp-3469|ZrNi2Sb|*OHCH3|C1 H4 O1|-1.570|2|2|1|0.043
random512150|61626919abef87e48c0b32d5|Ca60Si36H4CO|mp-793|Ca5Si3|*OHCH3|C1 H4 O1|-1.493|2|1|0|0.025
random1152006|6162691cb5e80ff54a1563cd|Co16Sn16H4Rh32CO|mp-1018085|CoSnRh2|*OHCH3|C1 H4 O1|-1.527|1|0|0|0.250
random1366029|6162692babef87e48c0b3363|K12Te6H4CO|mp-1747|K2Te|*OHCH3|C1 H4 O1|-1.978|2|1|0|0.042
random2117582|61626932b5e80ff54a1564ac|Mn60H4CO|mp-542909|Mn|*OHCH3|C1 H4 O1|-2.283|1|1|1|0.131
random1213282|61626938b5e80ff54a156502|V36H4Ir36CO|mp-569250|VIr|*OHCH3|C1 H4 O1|-2.413|1|2|0|0.083
random444493|6162693eabef87e48c0b341f|Rb18H4CO|mp-867126|Rb|*OHCH3|C1 H4 O1|-1.782|2|1|-2|0.074
random1283391|6162693fb5e80ff54a156551|Ca24Mo8H4CN24O|mp-1080844|Ca3MoN3|*OHCH3|C1 H4 O1|-2.140|2|-1|2|0.063
random484898|61626942abef87e48c0b3440|V12H4CS24O|mp-849060|VS2|*OHCH3|C1 H4 O1|-1.585|2|1|0|0
random1236847|61626946abef87e48c0b344f|Y24Cu48H4CO|mp-1102436|YCu2|*OHCH3|C1 H4 O1|-3.338|2|1|1|0.051
random2198563|6162694db5e80ff54a156592|Zn32Ag20H4CO|mp-30361|Zn8Ag5|*OHCH3|C1 H4 O1|-1.991|1|1|0|0.161
random533058|61626955abef87e48c0b3499|Sn48H4CO|mp-84|Sn|*OHCH3|C1 H4 O1|-1.600|0|0|1|0.125
random686319|61626960abef87e48c0b34d4|Ca16In32H4CO|mp-21068|CaIn2|*OHCH3|C1 H4 O1|-2.374|2|2|1|0
random1339946|61626964b5e80ff54a156645|H4W8CCl48O|mp-571518|WCl6|*OHCH3|C1 H4 O1|-2.736|2|0|-1|0.016
random2284009|61626986b5e80ff54a156704|Nb27H4CS36O|mp-1220631|Nb3S4|*OHCH3|C1 H4 O1|-1.586|1|0|2|0.247
random1069550|61626990b5e80ff54a15676b|Ta36Mo9H4CSe90O|mp-1218097|Ta4MoSe10|*OHCH3|C1 H4 O1|-4.785|1|0|-2|0.933
random1886724|61626994abef87e48c0b3696|Rb12Cr6H4CCl24O|mp-676398|Rb2CrCl4|*OHCH3|C1 H4 O1|-1.941|1|1|1|0.015
random462321|6162699babef87e48c0b3712|Sc16Ga32H4CO|mp-11412|ScGa2|*OHCH3|C1 H4 O1|-1.930|0|0|1|0.109
random2139195|6162699eabef87e48c0b3737|Na60Hg40H4CO|mp-570560|Na3Hg2|*OHCH3|C1 H4 O1|-1.789|2|2|1|0.050
random1220107|616269a5abef87e48c0b37b3|Ca4Mo24H4CS32O|mp-1104194|Ca(Mo3S4)2|*OHCH3|C1 H4 O1|-2.341|1|1|0|0.179
random2015100|616269a6b5e80ff54a1567e4|Al24Fe48Si24H4CO|mp-867878|AlFe2Si|*OHCH3|C1 H4 O1|-1.851|2|1|1|0.062
random1962967|61626a8ab5e80ff54a15689b|Tc24H4Ru24CO|mp-1217363|TcRu|*OHCH3|C1 H4 O1|-1.626|2|0|1|0.042
random1394334|61626a8dabef87e48c0b3882|Hf42Cu60H4CO|mp-1200988|Hf7Cu10|*OHCH3|C1 H4 O1|-2.468|2|0|1|0.014
random508110|61626a8eabef87e48c0b388d|Y16Ge32H4Ir16CO|mp-580930|YGe2Ir|*OHCH3|C1 H4 O1|-1.608|0|1|0|0.202
random1181213|61626a99b5e80ff54a156927|Bi8H4Pd48CSe8O|mp-1227421|BiPd6Se|*OHCH3|C1 H4 O1|-1.587|1|0|1|0.443
random449694|61626aa4b5e80ff54a1569b5|Al12Ag12H4CS24O|mp-1096820|AlAgS2|*OHCH3|C1 H4 O1|-1.930|2|1|1|0.071
random2055780|61626abaabef87e48c0b3a0a|Nb72H4CO|mp-75|Nb|*OHCH3|C1 H4 O1|-3.858|2|1|0|0.083
random1384770|61626acab5e80ff54a156a2a|Hf18Si18H4Ru18CO|mp-1078884|HfSiRu|*OHCH3|C1 H4 O1|-1.691|1|1|1|0.278
random773209|61626acdabef87e48c0b3aee|Sc32Si32H4Pt48CO|mp-1104406|Sc2Si2Pt3|*OHCH3|C1 H4 O1|-2.147|0|2|1|0.127
random1997274|61626ad6b5e80ff54a156ab3|Sn16Sb16H4CS40O|mp-17835|Sn2Sb2S5|*OHCH3|C1 H4 O1|-1.689|1|1|0|0.161
random1345690|61626ae7b5e80ff54a156b22|Ti48Re24H4Ir24CO|mp-865717|Ti2ReIr|*OHCH3|C1 H4 O1|-1.924|2|1|0|0.042
random1282632|61626aebb5e80ff54a156b37|Te36Mo36H4CSe36O|mp-1030709|TeMoSe|*OHCH3|C1 H4 O1|-4.547|2|1|1|0.103
random1224516|61626afbb5e80ff54a156bbf|Hf24Cr16Ga48H4CO|mp-1190672|Hf3(CrGa3)2|*OHCH3|C1 H4 O1|-2.119|0|2|1|0.118
random2159542|61626affb5e80ff54a156bd4|Ti48Sb24H4CO|mp-1206780|Ti2Sb|*OHCH3|C1 H4 O1|-2.431|1|0|1|0.085
random619038|61626b13b5e80ff54a156c90|Nb48Sb16H4CO|mp-2053|Nb3Sb|*OHCH3|C1 H4 O1|-2.119|1|1|0|0.312
random1424492|61626b1dabef87e48c0b3caa|Ca36As36H4CO|mp-888|CaAs|*OHCH3|C1 H4 O1|-1.894|2|1|0|0.325
random2176924|61626c69dfd6ab1c21468833|Ag24Sn8P56H4CO|mp-29849|Ag3SnP7|*OHCH3|C1 H4 O1|-1.583|1|1|-2|0.130
random2457047|61626ca3dfd6ab1c214689de|Sc6Mn24Al48H4CO|mp-31081|Sc(MnAl2)4|*OHCH3|C1 H4 O1|-3.443|2|0|1|0.036
random1824367|61626ca3dfd6ab1c214689e5|Ti72H4CSe36O|mp-680576|Ti2Se|*OHCH3|C1 H4 O1|-1.997|1|2|2|0.030
random1284018|61626ccadfd6ab1c21468a3d|Hf24Bi24H4CO|mp-1212407|HfBi|*OHCH3|C1 H4 O1|-4.891|1|0|1|0.080
random1379204|61626d0db5e80ff54a156fd7|Rb32H4CS48O|mp-7446|Rb2S3|*OHCH3|C1 H4 O1|-1.495|1|2|1|0.043
random1391021|61626d22dfd6ab1c21468c14|Na40H4CO|mp-1186055|Na|*OHCH3|C1 H4 O1|-1.930|1|1|0|0.325
random738984|61626dc8b5e80ff54a1570a0|Mn12Al12Ni24H4CO|mp-4922|MnAlNi2|*OHCH3|C1 H4 O1|-1.560|1|1|1|0.125
random1655128|61626dcadfd6ab1c21468c9a|Ga32H4Ru16Pt16CO|mp-1184318|Ga2RuPt|*OHCH3|C1 H4 O1|-2.908|1|0|0|0.125
random1609448|61626df7b5e80ff54a157183|Si24Ag48P48H4CO|mp-1206152|Si(AgP)2|*OHCH3|C1 H4 O1|-2.301|1|0|2|0.013
random2257796|61626df8b5e80ff54a15719c|H4Pd70CSe40O|mp-2503|Pd7Se4|*OHCH3|C1 H4 O1|-1.887|1|2|2|0.028
random2168368|61626e24dfd6ab1c21468d67|Sc24Cd8H4CO|mp-972876|Sc3Cd|*OHCH3|C1 H4 O1|-2.364|2|-1|2|0.063
random1603814|61626e90dfd6ab1c21468fce|Ca60Ge36H16CO|mp-643912|Ca5Ge3H|*OHCH3|C1 H4 O1|-2.517|2|1|0|0.020
random1340595|61626ea8dfd6ab1c2146905b|Si16H4CS32O|mp-1602|SiS2|*OHCH3|C1 H4 O1|-1.710|0|1|0|0.093
random1699433|61626eb8b5e80ff54a1573c3|Ta12H4CS24O|mp-1411|TaS2|*OHCH3|C1 H4 O1|-1.577|0|1|2|0.091
random921458|61626edbb5e80ff54a15740e|Ti8Al16H4CCl64O|mp-574112|Ti(AlCl4)2|*OHCH3|C1 H4 O1|-0.724|1|0|-2|0.092
random1960474|61626f1bdfd6ab1c214692f2|Ta60Ge36H4CO|mp-17615|Ta5Ge3|*OHCH3|C1 H4 O1|-2.191|1|1|1|0.061
random1661124|61627012b5e80ff54a157544|Sc12Mn12H4Rh24CO|mp-867850|ScMnRh2|*OHCH3|C1 H4 O1|-2.134|1|1|1|0.042
random2037729|61627013b5e80ff54a157566|P16H4CS56O|mp-1006118|P2S7|*OHCH3|C1 H4 O1|-2.228|2|2|-1|0.034
random1374589|61627014b5e80ff54a157567|Ca20As60H4CO|mp-1900|CaAs3|*OHCH3|C1 H4 O1|0.320|2|-1|2|0.051
random1141935|61627017b5e80ff54a1575a9|Hf18Si18H4CS18O|mp-7916|HfSiS|*OHCH3|C1 H4 O1|-2.125|1|0|1|0.060
random1266680|6162701adfd6ab1c214693b3|Cu36Bi6H4CS36O|mp-675590|Cu6BiS6|*OHCH3|C1 H4 O1|-2.021|1|2|1|0.099
random537932|6162703fdfd6ab1c2146941c|Sr12Tl24H4Pd12CO|mp-1079862|SrTl2Pd|*OHCH3|C1 H4 O1|-2.004|0|2|1|0.104
random1606086|6162706edfd6ab1c214694e0|Sc16V24Si32H4CO|mp-504941|Sc2V3Si4|*OHCH3|C1 H4 O1|-4.208|1|1|0|0.059
random1627002|61627139b5e80ff54a157764|Mn4Cd12Te16H4CO|mp-1221667|MnCd3Te4|*OHCH3|C1 H4 O1|-1.549|2|1|2|0.306
random2404748|6162713eb5e80ff54a1577c8|Ni24H4CO|mp-1014111|Ni|*OHCH3|C1 H4 O1|-1.996|1|1|1|0
random1480254|61627142b5e80ff54a1577d7|Nb24Tc24H4CO|mp-1220323|NbTc|*OHCH3|C1 H4 O1|-1.520|0|1|0|0.250
random1634169|61627164b5e80ff54a157836|Ge40Te64As16H4CO|mp-675637|Ge5(Te4As)2|*OHCH3|C1 H4 O1|-1.603|2|1|1|0.047
